season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game,venue_capacity,opp_venue_capacity
2002,22-NOV-02 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,true,"University of North Carolina, Asheville",Bulldogs,456,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNCA,D1,52,16280,3200
2004,29-DEC-04 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,92,true,"University of North Carolina, Asheville",Bulldogs,456,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNCA,D1,63,16280,3200
2009,01-DEC-09 12:00 AM,21346.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,82,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,89,16280,21750
2004,02-APR-05 12:00 AM,47754.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,87,16280,21750
2008,03-DEC-08 12:00 AM,25267.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,98,16280,21750
2013,04-DEC-13 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,65,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,79,16280,21750
2008,06-APR-09 12:00 AM,72922.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,89,16280,21750
2011,11-NOV-11 12:00 AM,8111.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,55,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,67,16280,21750
2006,17-MAR-07 12:00 AM,14148.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,67,false,"University of North Carolina, Chapel Hill",Tar Heels,457,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,D1,81,16280,21750
2006,06-DEC-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,80,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,43,16280,13000
2007,15-DEC-07 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,79,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,57,16280,13000
2009,19-DEC-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,80,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,58,16280,13000
2008,19-NOV-08 12:00 AM,6704.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,59,16280,13000
2005,27-NOV-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,84,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,73,16280,13000
2001,30-NOV-01 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,81,true,"Indiana University-Purdue University, Fort Wayne",Mastodons,308,22984593-0701-4648-b8a8-f6d695238620,IPFW,D1,68,16280,13000
2015,02-MAR-16 12:00 AM,5561.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,97,true,"Rutgers, State Univ of New Jersey, New Brunswick",Scarlet Knights,587,b03bb029-4499-4a2c-9074-5071ed360b21,RUTG,D1,66,16280,8000
2016,04-JAN-17 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,93,true,"Rutgers, State Univ of New Jersey, New Brunswick",Scarlet Knights,587,b03bb029-4499-4a2c-9074-5071ed360b21,RUTG,D1,65,16280,8000
2014,29-JAN-15 12:00 AM,6088.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,true,"Rutgers, State Univ of New Jersey, New Brunswick",Scarlet Knights,587,b03bb029-4499-4a2c-9074-5071ed360b21,RUTG,D1,51,16280,8000
2015,31-JAN-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,96,true,"Rutgers, State Univ of New Jersey, New Brunswick",Scarlet Knights,587,b03bb029-4499-4a2c-9074-5071ed360b21,RUTG,D1,62,16280,8000
2013,22-NOV-13 12:00 AM,6115.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,96,true,Virginia Polytechnic Institute & State University,Hokies,742,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,D1,77,16280,10052
2012,15-DEC-12 12:00 AM,6589.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D2,92,true,Tuskegee University,Golden Tigers,720,09de5358-5161-4d4b-b7f3-fafae66b6026,TUSK,D2,56,16280,
2005,21-NOV-05 12:00 AM,2400.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D2,89,true,Chaminade University,Silverswords,133,ef13a371-76ed-409c-9aa6-35135183e170,CHA,D2,67,16280,
2010,22-NOV-10 12:00 AM,2400.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D2,82,true,Chaminade University,Silverswords,133,ef13a371-76ed-409c-9aa6-35135183e170,CHA,D2,74,16280,
